Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Profit Margin,Order Month,Order Year
ORD-12334,01-11-2025,06-11-2025,Standard,CUST-1059,Consumer,India,Jaipur,Rajasthan,North,Furniture,Chairs,Reception Desk,1,0.15,86.55,4.63,0.05349509,2025-11,2025
ORD-11352,07-10-2025,10-10-2025,First Class,CUST-1148,Consumer,India,Ahmedabad,Gujarat,West,Technology,Phones,Smartphone,3,0,528.62,73.51,0.139060194,2025-10,2025
ORD-10123,09-07-2023,11-07-2023,Second Class,CUST-1419,Corporate,India,Pune,Maharashtra,West,Technology,Printers,Laser Printer,2,0,322.96,56.66,0.175439683,2023-07,2023
ORD-10509,26-02-2024,28-02-2024,Standard,CUST-1597,Consumer,India,Mumbai,Maharashtra,West,Technology,Printers,Tablet,2,0.15,1140.14,104.23,0.091418598,2024-02,2024
ORD-12385,21-01-2024,22-01-2024,Second Class,CUST-1492,Corporate,India,Pune,Maharashtra,West,Technology,Computers,Tablet,1,0.2,96.01,10.19,0.106134778,2024-01,2024
ORD-11768,22-06-2023,23-06-2023,Standard,CUST-1226,Corporate,India,Delhi,Delhi,North,Technology,Phones,Laser Printer,2,0.15,403.67,49.2,0.121881735,2023-06,2023
ORD-10788,07-07-2024,10-07-2024,Same Day,CUST-1231,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,Printer Paper,4,0.3,263.8,-10.1,-0.038286581,2024-07,2024
ORD-10086,15-12-2024,17-12-2024,First Class,CUST-1199,Consumer,India,Delhi,Delhi,North,Technology,Computers,USB-C Hub,2,0,509.92,106.61,0.209072011,2024-12,2024
ORD-10562,12-02-2023,15-02-2023,Second Class,CUST-1390,Home Office,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Printer Paper,2,0.15,79.28,2.06,0.025983855,2023-02,2023
ORD-10962,17-03-2024,18-03-2024,Standard,CUST-1462,Consumer,India,Kolkata,West Bengal,East,Furniture,Office Furniture,Executive Chair,5,0.15,1815.09,10.91,0.006010721,2024-03,2024
ORD-11249,15-04-2025,18-04-2025,Same Day,CUST-1287,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Tables,Reception Desk,4,0.15,1957.59,186.9,0.095474538,2025-04,2025
ORD-10685,06-06-2024,07-06-2024,Standard,CUST-1171,Consumer,India,Pune,Maharashtra,West,Technology,Computers,Tablet,3,0.05,378,58.43,0.15457672,2024-06,2024
ORD-12285,23-04-2023,26-04-2023,First Class,CUST-1301,Home Office,India,Kolkata,West Bengal,East,Technology,Printers,Monitor,5,0.1,2240.68,238.68,0.106521235,2023-04,2023
ORD-10282,08-10-2024,10-10-2024,Standard,CUST-1435,Corporate,India,Kolkata,West Bengal,East,Technology,Printers,Monitor,3,0.15,549.05,62.31,0.113486932,2024-10,2024
ORD-10361,29-03-2023,31-03-2023,Second Class,CUST-1135,Corporate,India,Lucknow,Uttar Pradesh,North,Technology,Phones,Mechanical Keyboard,1,0.1,498.67,70.9,0.142178194,2023-03,2023
ORD-12159,09-05-2023,12-05-2023,First Class,CUST-1065,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Stationery,Ball Pen Set,2,0.15,444.11,38.33,0.086307446,2023-05,2023
ORD-11124,02-11-2025,05-11-2025,First Class,CUST-1069,Corporate,India,Jaipur,Rajasthan,North,Furniture,Tables,Executive Chair,1,0.15,325.24,19.65,0.060416923,2025-11,2025
ORD-11795,28-11-2024,30-11-2024,Second Class,CUST-1037,Home Office,India,Hyderabad,Telangana,South,Furniture,Office Furniture,Executive Chair,2,0,1133.29,117.54,0.10371573,2024-11,2024
ORD-10161,07-07-2023,10-07-2023,Second Class,CUST-1535,Consumer,India,Jaipur,Rajasthan,North,Technology,Accessories,Tablet,1,0.1,708.43,145.38,0.205214347,2023-07,2023
ORD-10182,16-08-2024,19-08-2024,Standard,CUST-1349,Corporate,India,Mumbai,Maharashtra,West,Technology,Accessories,Business Laptop,3,0.1,1117.58,131.56,0.117718642,2024-08,2024
ORD-10659,23-04-2023,25-04-2023,Second Class,CUST-1259,Corporate,India,Bhopal,Madhya Pradesh,Central,Technology,Printers,Business Laptop,5,0.1,1470.74,228.24,0.155187185,2023-04,2023
ORD-12028,06-12-2025,07-12-2025,Second Class,CUST-1253,Consumer,India,Nagpur,Maharashtra,Central,Technology,Computers,Laser Printer,3,0.05,567.67,72.84,0.128313985,2025-12,2025
ORD-10703,10-12-2024,13-12-2024,Standard,CUST-1073,Consumer,India,Pune,Maharashtra,West,Technology,Phones,Wireless Headset,4,0.2,818.31,68.79,0.084063497,2024-12,2024
ORD-11687,18-09-2023,21-09-2023,Same Day,CUST-1595,Home Office,India,Bhopal,Madhya Pradesh,Central,Furniture,Tables,Reception Desk,4,0.05,562,47.99,0.085391459,2023-09,2023
ORD-12014,11-09-2025,16-09-2025,Standard,CUST-1181,Consumer,India,Jaipur,Rajasthan,North,Technology,Printers,Smartphone,2,0.05,448.82,80.95,0.180361838,2025-09,2025
ORD-11422,24-07-2023,26-07-2023,Second Class,CUST-1069,Consumer,India,Hyderabad,Telangana,South,Technology,Printers,USB-C Hub,3,0.15,332.07,21.31,0.064173216,2023-07,2023
ORD-11753,02-11-2024,05-11-2024,First Class,CUST-1580,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Binders,Envelope Pack,4,0.3,280.3,16.1,0.057438459,2024-11,2024
ORD-12336,10-09-2025,12-09-2025,Standard,CUST-1597,Home Office,India,Chennai,Tamil Nadu,South,Technology,Phones,USB-C Hub,1,0,175.2,45.03,0.257020548,2025-09,2025
ORD-11537,15-08-2024,20-08-2024,First Class,CUST-1516,Consumer,India,Pune,Maharashtra,West,Technology,Printers,Smartphone,3,0.2,326.91,29.19,0.08929063,2024-08,2024
ORD-11854,22-01-2023,26-01-2023,Standard,CUST-1242,Corporate,India,Hyderabad,Telangana,South,Furniture,Tables,Conference Table,1,0.1,471.17,31.57,0.067003417,2023-01,2023
ORD-12105,14-07-2024,16-07-2024,First Class,CUST-1380,Consumer,India,Kolkata,West Bengal,East,Technology,Printers,Smartphone,3,0.2,962.27,58.86,0.061167863,2024-07,2024
ORD-11201,15-11-2025,18-11-2025,Standard,CUST-1378,Consumer,India,Delhi,Delhi,North,Furniture,Office Furniture,Standing Desk,2,0.1,271.3,29.1,0.107261334,2025-11,2025
ORD-11127,09-12-2024,14-12-2024,First Class,CUST-1237,Consumer,India,Ahmedabad,Gujarat,West,Technology,Computers,USB-C Hub,3,0.05,1688.49,314.54,0.186284787,2024-12,2024
ORD-10612,07-07-2024,09-07-2024,Standard,CUST-1519,Corporate,India,Mumbai,Maharashtra,West,Furniture,Tables,Reception Desk,4,0.1,773.62,15.54,0.020087381,2024-07,2024
ORD-11910,16-07-2025,19-07-2025,Standard,CUST-1574,Corporate,India,Nagpur,Maharashtra,Central,Technology,Printers,Monitor,4,0.3,1056.5,57.5,0.054424988,2025-07,2025
ORD-10226,09-10-2025,12-10-2025,Standard,CUST-1381,Home Office,India,Nagpur,Maharashtra,Central,Furniture,Office Furniture,Bookshelf,1,0.1,194.08,10.8,0.055647156,2025-10,2025
ORD-10981,01-12-2024,03-12-2024,First Class,CUST-1225,Consumer,India,Hyderabad,Telangana,South,Technology,Computers,Smartphone,5,0.05,1556.17,300.54,0.193128,2024-12,2024
ORD-11098,10-08-2024,12-08-2024,Standard,CUST-1313,Corporate,India,Jaipur,Rajasthan,North,Technology,Phones,Laser Printer,2,0.1,403.1,41.4,0.102704044,2024-08,2024
ORD-11958,10-08-2025,12-08-2025,First Class,CUST-1046,Corporate,India,Delhi,Delhi,North,Furniture,Chairs,Filing Cabinet,2,0,309.13,32.88,0.106363019,2025-08,2025
ORD-11336,29-03-2024,02-04-2024,Second Class,CUST-1226,Consumer,India,Jaipur,Rajasthan,North,Technology,Printers,Tablet,3,0,221.59,45.29,0.20438648,2024-03,2024
ORD-11466,06-08-2025,09-08-2025,First Class,CUST-1406,Corporate,India,Pune,Maharashtra,West,Office Supplies,Stationery,Printer Paper,3,0.15,293.68,18.81,0.064049305,2025-08,2025
ORD-10153,06-06-2025,08-06-2025,Standard,CUST-1269,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,USB-C Hub,4,0.1,813.63,109.37,0.13442228,2025-06,2025
ORD-10786,05-09-2024,07-09-2024,First Class,CUST-1507,Home Office,India,Hyderabad,Telangana,South,Office Supplies,Binders,Desk Organizer,4,0.2,163.33,12.74,0.078001592,2024-09,2024
ORD-12269,31-07-2025,02-08-2025,Standard,CUST-1333,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Mechanical Keyboard,1,0.2,86.1,7.62,0.088501742,2025-07,2025
ORD-10778,10-02-2023,11-02-2023,Second Class,CUST-1034,Corporate,India,Jaipur,Rajasthan,North,Office Supplies,Stationery,Notebook,4,0,483.51,71.21,0.147277202,2023-02,2023
ORD-10727,08-05-2024,12-05-2024,Standard,CUST-1481,Consumer,India,Lucknow,Uttar Pradesh,North,Furniture,Chairs,Bookshelf,3,0.2,408.29,0.4,0.000979696,2024-05,2024
ORD-11573,24-04-2024,27-04-2024,Standard,CUST-1532,Home Office,India,Bengaluru,Karnataka,South,Furniture,Storage,Bookshelf,1,0,100.05,11.37,0.113643178,2024-04,2024
ORD-11792,19-05-2024,22-05-2024,Standard,CUST-1360,Consumer,India,Delhi,Delhi,North,Technology,Accessories,Laser Printer,2,0.15,685.11,73.66,0.107515581,2024-05,2024
ORD-11325,02-08-2023,04-08-2023,Standard,CUST-1048,Consumer,India,Chennai,Tamil Nadu,South,Technology,Printers,Monitor,2,0.15,208.45,20.76,0.099592228,2023-08,2023
ORD-11572,30-05-2025,01-06-2025,First Class,CUST-1343,Consumer,India,Delhi,Delhi,North,Technology,Printers,Business Laptop,3,0.3,230.54,2.08,0.009022295,2025-05,2025
ORD-10583,27-03-2025,30-03-2025,First Class,CUST-1018,Consumer,India,Jaipur,Rajasthan,North,Technology,Accessories,Wireless Headset,2,0.05,401.18,58.03,0.144648288,2025-03,2025
ORD-10726,31-03-2024,03-04-2024,Second Class,CUST-1430,Consumer,India,Jaipur,Rajasthan,North,Technology,Phones,USB-C Hub,5,0,2032.92,436.44,0.214686264,2024-03,2024
ORD-11793,29-04-2025,01-05-2025,Standard,CUST-1040,Corporate,India,Mumbai,Maharashtra,West,Furniture,Chairs,Reception Desk,3,0.1,1036.36,71.5,0.06899147,2025-04,2025
ORD-11935,16-08-2025,19-08-2025,Standard,CUST-1386,Corporate,India,Lucknow,Uttar Pradesh,North,Furniture,Storage,Conference Table,1,0.15,254.83,-1.31,-0.005140682,2025-08,2025
ORD-11819,23-10-2023,27-10-2023,Standard,CUST-1293,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Office Furniture,Conference Table,2,0.2,339.22,-17.63,-0.051972171,2023-10,2023
ORD-11064,04-10-2023,07-10-2023,Standard,CUST-1155,Consumer,India,Ahmedabad,Gujarat,West,Furniture,Storage,Filing Cabinet,4,0.2,1878.86,-16.44,-0.008749987,2023-10,2023
ORD-12468,22-12-2025,23-12-2025,Standard,CUST-1006,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Stationery,Notebook,2,0,371.94,103.42,0.2780556,2025-12,2025
ORD-12372,12-04-2025,14-04-2025,Second Class,CUST-1575,Corporate,India,Pune,Maharashtra,West,Technology,Phones,Smartphone,2,0.05,471.51,67.2,0.142520837,2025-04,2025
ORD-12037,18-07-2025,22-07-2025,Standard,CUST-1429,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Tables,Office Chair,5,0,460.3,61.41,0.133412992,2025-07,2025
ORD-12416,29-12-2023,31-12-2023,Standard,CUST-1200,Corporate,India,Hyderabad,Telangana,South,Technology,Computers,Monitor,2,0.2,489.36,38.18,0.078020271,2023-12,2023
ORD-12390,07-03-2025,09-03-2025,Standard,CUST-1378,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Stationery,Printer Paper,3,0.1,253.47,16.14,0.063676175,2025-03,2025
ORD-11627,04-08-2025,06-08-2025,Standard,CUST-1384,Consumer,India,Mumbai,Maharashtra,West,Office Supplies,Paper,Ball Pen Set,3,0.1,339.95,29.64,0.087189293,2025-08,2025
ORD-11307,27-04-2024,29-04-2024,Second Class,CUST-1519,Corporate,India,Bengaluru,Karnataka,South,Office Supplies,Stationery,Ball Pen Set,2,0.1,299.8,24.82,0.082788526,2024-04,2024
ORD-11510,31-05-2024,02-06-2024,Same Day,CUST-1394,Home Office,India,Lucknow,Uttar Pradesh,North,Furniture,Storage,Reception Desk,3,0,1154.47,154.04,0.133429193,2024-05,2024
ORD-10694,20-04-2024,21-04-2024,Same Day,CUST-1581,Consumer,India,Pune,Maharashtra,West,Furniture,Chairs,Standing Desk,5,0.15,526.04,17.63,0.033514562,2024-04,2024
ORD-10162,11-02-2024,13-02-2024,First Class,CUST-1364,Corporate,India,Pune,Maharashtra,West,Furniture,Chairs,Conference Table,5,0.15,2064.27,42.75,0.0207095,2024-02,2024
ORD-11724,07-12-2025,12-12-2025,Standard,CUST-1493,Corporate,India,Nagpur,Maharashtra,Central,Technology,Phones,Business Laptop,2,0,254,43.24,0.17023622,2025-12,2025
ORD-10695,14-10-2023,17-10-2023,First Class,CUST-1546,Consumer,India,Ahmedabad,Gujarat,West,Office Supplies,Writing,Sticky Notes,3,0.2,568.48,48.77,0.085790177,2023-10,2023
ORD-10140,26-02-2023,01-03-2023,Standard,CUST-1548,Corporate,India,Pune,Maharashtra,West,Office Supplies,Writing,Notebook,1,0.15,120.16,10.88,0.090545939,2023-02,2023
ORD-12014,09-10-2024,12-10-2024,Second Class,CUST-1413,Corporate,India,Jaipur,Rajasthan,North,Furniture,Storage,Office Chair,1,0.1,111.48,7.15,0.064137065,2024-10,2024
ORD-12369,28-06-2025,02-07-2025,Standard,CUST-1357,Home Office,India,Delhi,Delhi,North,Office Supplies,Writing,Sticky Notes,2,0.2,150.12,1.71,0.011390887,2025-06,2025
ORD-11588,25-03-2024,28-03-2024,Standard,CUST-1230,Home Office,India,Delhi,Delhi,North,Furniture,Storage,Bookshelf,2,0,280.1,29.57,0.105569439,2024-03,2024
ORD-11479,17-11-2023,20-11-2023,Standard,CUST-1073,Consumer,India,Bhopal,Madhya Pradesh,Central,Technology,Phones,Mechanical Keyboard,4,0.2,1534.12,61.78,0.040270644,2023-11,2023
ORD-11035,21-10-2024,24-10-2024,First Class,CUST-1465,Corporate,India,Ahmedabad,Gujarat,West,Technology,Printers,Monitor,3,0.15,368.02,38.56,0.104776914,2024-10,2024
ORD-11111,29-04-2025,03-05-2025,Standard,CUST-1208,Consumer,India,Jaipur,Rajasthan,North,Office Supplies,Paper,File Binder,1,0.1,118.74,16.33,0.137527371,2025-04,2025
ORD-10818,28-03-2025,30-03-2025,Same Day,CUST-1451,Consumer,India,Delhi,Delhi,North,Technology,Printers,Business Laptop,4,0.2,1172.81,38.87,0.033142623,2025-03,2025
ORD-10022,21-05-2023,23-05-2023,Standard,CUST-1174,Corporate,India,Hyderabad,Telangana,South,Technology,Printers,Laser Printer,1,0.2,420.08,31.04,0.073890687,2023-05,2023
ORD-11525,23-08-2023,26-08-2023,Second Class,CUST-1100,Home Office,India,Jaipur,Rajasthan,North,Office Supplies,Stationery,Ball Pen Set,2,0.15,171.19,10.71,0.062562066,2023-08,2023
ORD-12078,20-05-2025,23-05-2025,First Class,CUST-1099,Corporate,India,Lucknow,Uttar Pradesh,North,Furniture,Storage,Executive Chair,1,0.1,157.73,12.06,0.076459773,2025-05,2025
ORD-11827,16-06-2025,18-06-2025,Standard,CUST-1262,Home Office,India,Kolkata,West Bengal,East,Furniture,Storage,Standing Desk,3,0,207.62,32.93,0.158607071,2025-06,2025
ORD-11067,01-10-2023,04-10-2023,Standard,CUST-1564,Corporate,India,Bengaluru,Karnataka,South,Office Supplies,Stationery,Sticky Notes,3,0.2,431.58,25.08,0.058112053,2023-10,2023
ORD-10170,22-02-2023,25-02-2023,Second Class,CUST-1540,Corporate,India,Jaipur,Rajasthan,North,Technology,Computers,USB-C Hub,5,0.05,1995.18,314.95,0.157855432,2023-02,2023
ORD-11697,13-02-2024,18-02-2024,First Class,CUST-1174,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Tables,Office Chair,4,0,1010.63,132.08,0.130690757,2024-02,2024
ORD-12207,26-10-2024,29-10-2024,Standard,CUST-1456,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Office Furniture,Office Chair,2,0.2,422.96,0.75,0.001773217,2024-10,2024
ORD-11147,27-11-2023,01-12-2023,Standard,CUST-1078,Consumer,India,Bengaluru,Karnataka,South,Furniture,Office Furniture,Filing Cabinet,1,0.1,117.21,4.35,0.037112874,2023-11,2023
ORD-11594,15-04-2024,18-04-2024,Standard,CUST-1528,Consumer,India,Nagpur,Maharashtra,Central,Furniture,Office Furniture,Office Chair,3,0.15,984.02,100.23,0.101857686,2024-04,2024
ORD-10215,28-12-2023,01-01-2024,Same Day,CUST-1101,Consumer,India,Hyderabad,Telangana,South,Office Supplies,Binders,Sticky Notes,3,0.3,466.83,-3.21,-0.006876165,2023-12,2023
ORD-11145,12-07-2024,13-07-2024,Standard,CUST-1014,Home Office,India,Kolkata,West Bengal,East,Furniture,Tables,Office Chair,2,0.05,355.91,27.93,0.078474895,2024-07,2024
ORD-10492,04-10-2023,09-10-2023,Standard,CUST-1519,Corporate,India,Bhopal,Madhya Pradesh,Central,Furniture,Tables,Standing Desk,1,0.2,841.21,-45.83,-0.054481045,2023-10,2023
ORD-12006,11-09-2024,15-09-2024,Standard,CUST-1273,Home Office,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Paper,Notebook,5,0.05,386.87,57.69,0.149119859,2024-09,2024
ORD-10519,07-11-2023,09-11-2023,Second Class,CUST-1246,Corporate,India,Chennai,Tamil Nadu,South,Technology,Computers,Laser Printer,2,0.3,301.88,18.24,0.060421359,2023-11,2023
ORD-12468,28-12-2023,30-12-2023,Second Class,CUST-1136,Corporate,India,Ahmedabad,Gujarat,West,Furniture,Storage,Standing Desk,1,0.1,498.55,38.61,0.077444589,2023-12,2023
ORD-10348,15-03-2023,18-03-2023,Standard,CUST-1154,Corporate,India,Jaipur,Rajasthan,North,Technology,Printers,Smartphone,4,0.2,1081.59,25.62,0.023687349,2023-03,2023
ORD-10273,10-01-2023,14-01-2023,Standard,CUST-1358,Home Office,India,Ahmedabad,Gujarat,West,Technology,Accessories,Wireless Headset,3,0,3381.86,639.98,0.189239058,2023-01,2023
ORD-11424,15-11-2024,17-11-2024,Standard,CUST-1192,Corporate,India,Pune,Maharashtra,West,Furniture,Storage,Executive Chair,1,0,70.45,9.24,0.131156849,2024-11,2024
ORD-12038,20-12-2023,23-12-2023,Second Class,CUST-1198,Corporate,India,Bengaluru,Karnataka,South,Technology,Printers,Mechanical Keyboard,2,0,949.45,174.15,0.183421981,2023-12,2023
ORD-10614,23-11-2023,27-11-2023,First Class,CUST-1111,Corporate,India,Bengaluru,Karnataka,South,Technology,Computers,Laser Printer,3,0.05,509.12,71.15,0.139750943,2023-11,2023
ORD-10289,12-07-2025,15-07-2025,Standard,CUST-1003,Home Office,India,Pune,Maharashtra,West,Technology,Computers,Tablet,1,0.05,466.53,90.3,0.193556684,2025-07,2025
ORD-11638,08-03-2024,11-03-2024,Standard,CUST-1390,Consumer,India,Chennai,Tamil Nadu,South,Technology,Accessories,Mechanical Keyboard,4,0.3,670.33,4.15,0.006190981,2024-03,2024
ORD-10868,31-07-2023,02-08-2023,Standard,CUST-1305,Home Office,India,Mumbai,Maharashtra,West,Technology,Accessories,Laser Printer,3,0.1,1202.79,181.85,0.15119015,2023-07,2023
ORD-11822,20-06-2024,22-06-2024,Same Day,CUST-1271,Consumer,India,Lucknow,Uttar Pradesh,North,Technology,Phones,Monitor,2,0.1,822.47,89.41,0.108709132,2024-06,2024
ORD-11658,26-07-2025,29-07-2025,Same Day,CUST-1152,Corporate,India,Jaipur,Rajasthan,North,Technology,Accessories,Monitor,1,0.05,396.82,45.59,0.114888362,2025-07,2025
ORD-11006,05-07-2025,08-07-2025,Same Day,CUST-1197,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Binders,Printer Paper,2,0,119.11,18.67,0.156745865,2025-07,2025
ORD-10560,11-02-2024,12-02-2024,Standard,CUST-1336,Consumer,India,Lucknow,Uttar Pradesh,North,Office Supplies,Paper,Printer Paper,1,0,113.83,14.91,0.130984802,2024-02,2024
ORD-10673,24-06-2023,26-06-2023,Standard,CUST-1269,Consumer,India,Bengaluru,Karnataka,South,Furniture,Chairs,Conference Table,2,0.2,293.16,3.08,0.010506208,2023-06,2023
ORD-11855,01-12-2024,02-12-2024,Standard,CUST-1524,Corporate,India,Mumbai,Maharashtra,West,Furniture,Chairs,Conference Table,3,0.1,179.42,7.55,0.042080036,2024-12,2024
ORD-10374,20-10-2024,22-10-2024,Standard,CUST-1518,Consumer,India,Pune,Maharashtra,West,Technology,Computers,Business Laptop,2,0.2,664.21,65.32,0.098342392,2024-10,2024
ORD-11424,26-03-2024,30-03-2024,Standard,CUST-1139,Consumer,India,Nagpur,Maharashtra,Central,Office Supplies,Binders,Notebook,1,0,72.38,11.7,0.161646864,2024-03,2024
ORD-10451,20-06-2025,22-06-2025,First Class,CUST-1449,Consumer,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Writing,Sticky Notes,2,0.05,487.51,55.81,0.114479703,2025-06,2025
ORD-10568,16-10-2023,19-10-2023,Standard,CUST-1360,Consumer,India,Mumbai,Maharashtra,West,Furniture,Storage,Reception Desk,4,0.05,627.69,49.6,0.079019898,2023-10,2023
ORD-12434,06-08-2023,08-08-2023,Same Day,CUST-1203,Consumer,India,Bengaluru,Karnataka,South,Office Supplies,Writing,Desk Organizer,3,0,280.85,35.09,0.12494214,2023-08,2023
ORD-10949,16-02-2025,19-02-2025,Second Class,CUST-1019,Consumer,India,Pune,Maharashtra,West,Office Supplies,Writing,File Binder,1,0.3,34.7,-0.45,-0.0129683,2025-02,2025
ORD-10744,28-05-2023,31-05-2023,Standard,CUST-1559,Consumer,India,Mumbai,Maharashtra,West,Furniture,Storage,Executive Chair,5,0.15,1609.81,-12.38,-0.007690349,2023-05,2023
ORD-10300,10-04-2023,12-04-2023,Standard,CUST-1448,Consumer,India,Chennai,Tamil Nadu,South,Technology,Printers,Business Laptop,3,0,305.01,76.27,0.250057375,2023-04,2023
ORD-11818,27-12-2025,31-12-2025,Second Class,CUST-1369,Consumer,India,Pune,Maharashtra,West,Furniture,Storage,Office Chair,3,0.15,332.03,18.9,0.056922567,2025-12,2025
ORD-12424,23-02-2023,25-02-2023,First Class,CUST-1042,Corporate,India,Jaipur,Rajasthan,North,Office Supplies,Paper,Envelope Pack,4,0.3,47.98,-0.22,-0.004585244,2023-02,2023
ORD-12250,30-11-2025,02-12-2025,First Class,CUST-1295,Consumer,India,Bengaluru,Karnataka,South,Furniture,Office Furniture,Reception Desk,3,0,361.96,36.03,0.099541386,2025-11,2025
ORD-12434,02-03-2023,04-03-2023,Standard,CUST-1318,Corporate,India,Hyderabad,Telangana,South,Technology,Phones,Wireless Headset,2,0.1,436.12,72.5,0.16623865,2023-03,2023
ORD-10648,19-05-2025,22-05-2025,Standard,CUST-1548,Corporate,India,Bhopal,Madhya Pradesh,Central,Office Supplies,Writing,Ball Pen Set,2,0.2,101.8,7.9,0.077603143,2025-05,2025
ORD-10062,21-07-2024,24-07-2024,First Class,CUST-1529,Corporate,India,Ahmedabad,Gujarat,West,Technology,Computers,Wireless Headset,2,0.2,245.67,18.17,0.073961005,2024-07,2024
ORD-11637,26-05-2024,28-05-2024,Standard,CUST-1384,Consumer,India,Bengaluru,Karnataka,South,Technology,Printers,Monitor,2,0.15,377.4,57.75,0.153020668,2024-05,2024
ORD-10195,27-11-2025,28-11-2025,Second Class,CUST-1128,Home Office,India,Jaipur,Rajasthan,North,Furniture,Chairs,Executive Chair,3,0.2,497.62,22.08,0.044371207,2025-11,2025
